OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
95007;5200916516400486907;5;1;58;24;2020;9;16;4;3;3;2;0;1;1;0;0;0;0;360198,275000000370000;5677663,687000000800000;6,997517520000031;51,233203401000026;0
95014;5200916513210081442;5;1;62;24;2020;9;16;4;3;3;6;0;1;0;0;0;0;0;338376,571600000370000;5672123,488800000400000;6,687699321000025;51,177662951000059;0
95017;5200916508000276252;5;1;19;0;2020;9;9;4;3;0;7;0;1;0;1;0;0;0;353880,156299999920000;5705888,587200000900000;6,895486733000041;51,485246972000027;0
95022;5200916500300072205;5;1;11;0;2020;9;12;4;3;0;7;0;1;0;0;0;0;0;350347,742100000380000;5669513,186100000500000;6,859920531000057;51,157465552000076;0
95023;5200916500100560580;5;1;11;0;2020;9;13;4;3;0;7;0;1;0;1;0;0;0;344419,877500000410000;5677981,918899999900000;6,771547834000046;51,231979501000069;0
95027;5200916410110382043;5;7;70;24;2020;9;15;4;3;0;6;0;1;0;1;0;0;0;490908,657200000250000;5790127,964900000000000;8,866793220000034;52,261463783000067;0
95028;5200916410110282103;5;7;70;24;2020;9;7;4;3;5;3;1;1;1;0;0;0;0;493729,235999999570000;5794303,088999999700000;8,908042739000052;52,299039698000058;0
95038;5200916404102234050;5;7;66;40;2020;9;19;4;3;0;7;1;1;0;0;0;0;0;484705,846900000240000;5757304,953700000400000;8,777384678000033;51,966223917000036;0
95040;5200916404101976171;5;7;66;64;2020;9;5;4;2;4;2;2;1;1;0;0;0;0;487788,052000000140000;5738948,452999999700000;8,822897485000055;51,801255157000071;0
95043;5200916400100082063;5;7;11;0;2020;9;17;4;3;5;3;0;1;1;0;0;0;0;467226,316999999810000;5771891,575999999400000;8,521569308000039;52,096610598000041;0
95044;5200916316500235153;5;9;74;20;2020;9;14;4;3;5;3;0;1;1;0;0;0;0;464864,545500000010000;5721102,746700000000000;8,492261542000051;51,639833233000047;0
95045;5200918503100580363;5;1;24;0;2020;9;13;6;3;0;2;0;1;1;0;0;0;0;371137,182500000110000;5680244,032700000300000;7,153183664000039;51,258969343000047;0
95046;5200916316100989244;5;9;74;40;2020;9;7;4;3;5;2;0;1;1;0;0;0;0;437052,818599999880000;5714139,554099999400000;8,091650128000026;51,574805907000041;0
95049;5200918503100149291;5;1;24;0;2020;9;13;6;3;0;2;0;1;1;0;0;0;0;371133,831399999560000;5680237,414999999100000;7,153138048000074;51,258909110000047;0
95059;5200916300600169124;5;9;16;0;2020;9;7;4;3;0;7;0;1;0;0;0;0;0;376835,261900000270000;5711814,488500000900000;7,223843885000065;51,543970886000068;0
95063;5200916300110020209;5;9;11;0;2020;9;7;4;3;0;1;0;1;0;0;0;0;0;376760,054999999700000;5704986,210999999200000;7,225147068000069;51,482586120000065;1
95074;5200915711231081979;5;5;70;40;2020;9;16;3;3;5;3;0;1;1;0;0;0;0;419071,326999999580000;5744310,141000000800000;7,825217072000044;51,843730484000048;0
95075;5200915711142069095;5;5;70;44;2020;9;11;3;3;5;3;0;1;1;0;0;0;0;417671,090599999760000;5760112,506899999500000;7,801117990000023;51,985575217000076;0
95076;5200915709800287280;5;5;66;40;2020;9;13;3;3;5;3;0;1;1;0;0;0;0;416899,004999999890000;5783800,585999999200000;7,784102360000077;52,198387673000070;0
95077;5200918501353882327;5;1;12;0;2020;9;13;6;3;3;2;0;1;1;0;0;0;0;345811,661000000310000;5699109,535000000100000;6,782324983000024;51,422194789000059;0
95083;5200915705000618559;5;5;54;20;2020;9;17;3;1;5;3;0;1;1;0;0;0;0;366912,635999999940000;5785270,721000000800000;7,052517688000023;52,201798367000038;0
95085;5200915702100744344;5;5;15;0;2020;9;16;3;3;5;3;0;1;1;0;0;0;0;403808,507000000220000;5760941,895899999900000;7,599077517000069;51,990802575000032;0
95088;5200915701920736201;5;5;62;28;2020;9;16;3;2;0;1;0;1;0;0;0;0;0;380809,005400000140000;5723163,125900000300000;7,277265430000057;51,646820268000056;0
95091;5200915701300580208;5;5;62;14;2020;9;8;3;2;2;6;0;1;1;0;0;0;0;360873,318699999710000;5715169,330099999900000;6,992472950000035;51,570408912000062;0
95093;5200915701120743205;5;5;62;32;2020;9;12;3;3;5;3;0;1;0;0;0;0;1;376773,311499999840000;5714760,075200000800000;7,221918679000055;51,570430259000034;0
95094;5200915701110690201;5;5;62;32;2020;9;13;3;3;5;2;0;1;1;0;0;0;0;373507,165900000370000;5719085,350400000800000;7,173256883000022;51,608578305000037;0
95095;5200915701110085347;5;5;62;32;2020;9;19;3;3;5;3;1;1;1;0;0;0;0;380436,479000000280000;5718155,323000000800000;7,273593167000058;51,601733815000046;0
95099;5200915610211686143;5;3;70;4;2020;9;16;3;3;5;3;0;1;1;0;0;0;0;312569,163999999870000;5661389,664999999100000;6,324462745000062;51,073370938000039;0
95106;5200921310110380524;5;9;54;16;2020;9;18;2;3;0;7;0;1;0;0;0;0;0;375038,650100000200000;5697646,965099999700000;7,202961196000047;51,416247872000042;0
95108;5200921303100779813;5;9;15;0;2020;9;17;2;2;0;7;0;1;0;0;0;0;0;413388,091500000100000;5724267,443600000800000;7,747731812000041;51,662710352000033;0
95111;5200921515111578934;5;1;54;44;2020;9;18;2;3;5;3;0;1;1;0;0;0;0;324743,712000000290000;5734085,481000000600000;6,462156053000058;51,730256943000029;0
95113;5200921301504427200;5;9;13;0;2020;9;18;2;3;6;4;0;1;0;1;0;0;0;387382,787100000310000;5711745,260099999600000;7,375902846000031;51,545552115000078;0
95114;5200921515111541589;5;1;54;44;2020;9;16;2;2;4;6;0;1;0;0;0;0;0;321328,876600000080000;5740035,354199999900000;6,409702636000077;51,782621824000046;0
95115;5200921301403308205;5;9;13;0;2020;9;12;2;3;3;2;0;1;1;0;0;0;0;398848,457700000140000;5710525,446599999400000;7,541543467000054;51,536759322000080;0
95118;5200921515110554815;5;1;54;24;2020;9;13;2;3;0;7;0;1;0;0;0;0;0;310637,231999999840000;5735171,983999999200000;6,257535388000065;51,735428589000037;0
95120;5200921300310327201;5;9;11;0;2020;9;16;2;3;5;3;0;1;1;0;0;0;0;378127,588999999690000;5698916,687000000800000;7,246923173000027;51,428332129000069;0
95121;5200921300310297206;5;9;11;0;2020;9;12;2;3;0;1;0;1;0;0;0;0;0;376087,079900000240000;5704115,431600000700000;7,215765664000060;51,474613040000065;0
95127;5200920709300868286;5;5;66;96;2020;9;14;1;3;5;3;0;1;1;0;0;0;0;384595,804999999700000;5785482,462999999500000;7,311074192000035;52,207687124000074;0
95128;5200920709300781036;5;5;66;52;2020;9;15;1;3;2;6;0;1;0;0;1;0;0;377887,227400000210000;5779405,306600000700000;7,215133401000060;52,151630349000072;0
95132;5200920705000778089;5;5;54;60;2020;9;8;1;3;0;2;0;1;1;0;0;0;0;350417,304499999620000;5755917,477700000600000;6,824180139000021;51,933850341000038;0
95135;5200920705000582575;5;5;54;20;2020;9;3;1;3;0;1;2;1;0;0;0;0;0;366249,019999999550000;5783933,271900000100000;7,043340987000022;52,189620227000034;0
95136;5200920705000365794;5;5;54;20;2020;9;15;1;3;0;5;0;1;1;0;0;0;0;365240,006699999790000;5785833,589700000400000;7,027833555000029;52,206449573000043;0
95138;5200920701610841202;5;5;62;12;2020;9;18;1;3;5;2;0;1;1;0;0;0;0;359024,362200000320000;5735672,055600000500000;6,957541622000065;51,754182703000026;0
95141;5200920610121280747;5;3;70;12;2020;9;15;1;2;0;1;0;1;0;0;0;0;0;296753,803000000310000;5649459,933199999900000;6,105682088000037;50,960848541000075;0
95143;5200920608332882205;5;3;34;32;2020;9;13;1;2;4;6;0;1;0;0;0;0;0;308308,687699999660000;5626761,728700000800000;6,281912280000029;50,760920729000077;0
95150;5200920606400381162;5;3;78;28;2020;9;20;1;3;0;1;2;1;0;0;0;0;0;372129,310999999750000;5639774,720000000700000;7,181711635000056;50,895462143000032;0
95151;5200920605116074295;5;3;74;24;2020;9;16;1;2;8;1;0;1;0;0;0;0;0;401162,937500000000000;5661461,825500000300000;7,588506186000075;51,096124011000029;0
95158;5200920602300663952;5;3;62;36;2020;9;18;1;2;2;3;0;1;1;0;0;0;0;344077,373200000260000;5648331,140000000600000;6,779451478000055;50,965457495000067;0
95164;5200920601210413201;5;3;15;0;2020;9;15;1;3;3;6;0;1;1;0;0;0;0;354183,601700000460000;5642000,379599999600000;6,925806990000069;50,911211657000081;0
95166;5200921513000071940;5;1;62;22;2020;9;12;2;3;5;3;0;1;1;0;0;0;0;336185,213999999690000;5686739,099999999600000;6,649689704000025;51,308354401000031;0
95167;5200920601110460209;5;3;15;0;2020;9;17;1;3;5;2;0;1;0;0;1;0;0;355669,778099999760000;5644690,808299999700000;6,945867941000074;50,935763635000058;0
95169;5200920600140990873;5;3;14;0;2020;9;21;1;2;0;1;2;1;0;0;0;0;0;367639,985999999570000;5623215,410000000100000;7,123886120000066;50,745616643000062;0
95170;5200920600130075842;5;3;82;8;2020;9;14;1;3;5;3;0;1;0;0;0;0;0;373857,662600000390000;5610401,053400000600000;7,216344787000026;50,631817646000059;0
95173;5200920516110274167;5;1;58;32;2020;9;17;1;3;4;6;0;1;0;0;0;0;0;362616,886099999770000;5688738,181500000900000;7,027879768000048;51,333314442000074;0
95175;5200920515210178590;5;1;54;12;2020;9;2;1;3;0;1;2;1;0;0;0;0;0;314617,057599999940000;5710937,779799999700000;6,327931812000031;51,519094519000078;0
95178;5200920515110078980;5;1;54;24;2020;9;13;1;3;5;2;0;1;1;0;0;0;0;312852,747999999670000;5738883,662000000500000;6,287585228000069;51,769508139000038;0
95180;5200920513320886785;5;1;62;28;2020;9;14;1;3;2;6;0;1;0;0;0;0;0;341572,150299999860000;5659819,219100000300000;6,738785666000069;51,067999944000064;0
95181;5200920513320586898;5;1;62;4;2020;9;14;1;3;9;1;0;1;0;0;0;0;0;343794,051500000060000;5660820,852800000500000;6,770039872000041;51,077609137000081;0
95183;5200920506100881520;5;1;16;0;2020;9;17;1;2;0;1;0;1;0;0;0;0;0;321529,160199999810000;5671377,946399999800000;6,447282579000046;51,165955832000066;0
95187;5200920503300408865;5;1;20;0;2020;9;10;1;3;0;7;0;1;0;0;0;0;0;370561,300200000410000;5672035,705099999900000;7,147898825000027;51,185066975000041;0
95189;5200921506100485855;5;1;16;0;2020;9;14;2;3;0;7;0;1;0;0;0;0;0;321856,022300000300000;5669930,420399999200000;6,452669508000042;51,153054071000042;0
95192;5200920503100171889;5;1;24;0;2020;9;19;1;3;5;2;2;1;1;0;0;0;0;370426,636599999850000;5678587,447399999900000;7,143605888000025;51,243919923000078;0
95194;5200921505100286880;5;1;14;0;2020;9;7;2;3;5;2;0;1;1;0;0;0;0;334829,495099999940000;5690886,415300000500000;6,628334239000026;51,345223273000045;0
95200;5200920410230372176;5;7;70;4;2020;9;21;1;3;5;2;2;1;1;0;0;0;0;486432,431400000120000;5785067,779100000900000;8,801410866000026;52,215877783000053;0
95204;5200920407316029572;5;7;62;36;2020;9;18;1;3;5;2;0;1;1;0;0;0;0;507802,963999999690000;5700213,747999999700000;9,112298673000055;51,453050409000070;0
95205;5200920406220390723;5;7;58;24;2020;9;12;1;3;3;6;0;1;1;0;0;0;0;479561,391099999660000;5782708,442500000800000;8,700982780000061;52,194454049000058;0
95208;5200920406130090708;5;7;58;8;2020;9;17;1;3;2;2;0;1;1;0;0;0;0;472891,751199999820000;5776309,187899999300000;8,603919185000052;52,136634022000067;0
95214;5200920404101974621;5;7;66;20;2020;9;17;1;3;4;2;1;1;1;0;0;0;0;488671,349999999630000;5754571,861999999700000;8,835194700000045;51,941745678000075;0
95219;5200921502407678843;5;1;17;0;2020;9;13;2;3;4;2;0;1;1;0;0;0;0;351822,911000000310000;5697231,850999999800000;6,869503373000043;51,406925933000082;0
95226;5200920316100088488;5;9;74;40;2020;9;15;1;2;0;4;0;1;0;1;0;0;0;435495,206299999730000;5712312,733200000600000;8,069511728000066;51,558205894000082;0
95229;5200920315210871483;5;9;70;24;2020;9;12;1;2;0;7;0;1;0;0;0;0;0;428480,498900000010000;5647103,185200000200000;7,981384247000051;50,971083731000078;0
95231;5200921502318467103;5;1;13;0;2020;9;20;2;2;0;1;2;1;0;0;0;0;0;354270,620400000360000;5705360,367300000000000;6,901324362000025;51,480601285000034;0
95233;5200920313240424311;5;9;58;40;2020;9;12;1;2;2;6;0;1;0;0;0;0;0;448944,338999999690000;5669620,722300000500000;8,269629674000044;51,175731552000059;0
95235;5200920313123579443;5;9;58;16;2020;9;13;1;2;0;1;0;1;0;0;0;0;0;441014,787999999710000;5672096,296000000100000;8,155800232000047;51,197226930000056;0
95239;5200921600110486304;5;3;14;0;2020;9;14;2;3;5;2;0;1;1;0;0;0;0;364967,756599999960000;5620427,956299999700000;7,087052436000022;50,719947951000051;0
95244;5200920301303989201;5;9;13;0;2020;9;14;1;3;5;3;0;1;1;0;0;0;0;399463,164599999790000;5713702,478299999600000;7,549495471000057;51,565426738000042;0
95259;5200921501319114203;5;1;12;0;2020;9;13;2;3;5;3;0;1;1;0;0;0;0;345261,804999999700000;5697576,269999999600000;6,775092053000037;51,408268459000055;0
95261;5200919709700511895;5;5;66;28;2020;9;14;7;3;5;3;0;1;1;0;0;0;0;417071,993999999950000;5792889,765000000600000;7,784402431000046;52,280112445000043;0
95262;5200921501318965230;5;1;12;0;2020;9;20;2;3;5;3;2;1;1;0;0;0;0;343668,226599999700000;5697669,884400000800000;6,752156325000044;51,408672540000055;0
95263;5200919709500516765;5;5;66;76;2020;9;15;7;3;5;3;0;1;1;0;0;0;0;393728,057500000110000;5788811,295600000800000;7,443622032000064;52,239441022000051;0
95265;5200919709110979197;5;5;66;84;2020;9;15;7;3;1;5;0;1;1;0;0;0;0;385914,495000000110000;5779382,316999999800000;7,332416316000035;52,153140488000076;0
95267;5200919709100057478;5;5;66;64;2020;9;22;7;2;3;1;2;1;0;0;0;0;0;396074,854100000110000;5771856,619999999200000;7,483168999000043;52,087508196000044;0
95268;5200919705000191759;5;5;54;60;2020;9;16;7;3;0;7;0;1;0;0;0;0;0;349444,012199999760000;5756026,785900000500000;6,809985999000048;51,934569998000029;0
95270;5200919702100570511;5;5;15;0;2020;9;1;7;3;9;1;2;1;0;0;0;0;0;401179,356900000010000;5763702,893300000600000;7,560003458000040;52,015157163000026;0
95271;5200919702100464164;5;5;15;0;2020;9;21;7;3;0;1;2;1;0;0;0;0;0;405806,599299999890000;5760284,051799999500000;7,628349094000043;51,985232077000035;0
95272;5200919702100065857;5;5;15;0;2020;9;17;7;3;5;3;0;1;1;0;0;0;0;404113,358799999580000;5759176,347799999600000;7,604009427000051;51,974985991000040;0
95273;5200919701800669202;5;5;62;4;2020;9;15;7;3;5;3;0;1;1;0;0;0;0;382748,316300000060000;5714066,684100000200000;7,308324009000046;51,565472528000043;0
95282;5200919608200789206;5;3;34;2;2020;9;12;7;3;0;7;0;1;0;0;0;0;0;301445,815000000410000;5622989,193000000000000;6,186755987000026;50,724728401000050;0
95284;5200919608200165719;5;3;34;2;2020;9;16;7;3;5;2;0;1;1;0;0;0;0;297399,194400000390000;5627736,316900000000000;6,126886555000056;50,765968436000037;0
95290;5200919606100176569;5;3;78;4;2020;9;10;7;3;0;3;0;1;1;0;0;0;0;367339,344999999740000;5650912,317099999600000;7,109581557000070;50,994483065000054;0
95293;5200921518320081581;5;1;70;52;2020;9;18;2;2;5;3;0;1;1;0;0;0;0;324205,583599999550000;5726666,157700000300000;6,458110687000044;51,663443994000033;0
95295;5200919605136585317;5;3;74;20;2020;9;10;7;3;5;3;0;1;1;0;0;0;0;384801,046299999580000;5653011,200099999100000;7,357627489000038;51,017110140000057;0
95298;5200919602800881945;5;3;62;12;2020;9;15;7;3;0;1;0;1;0;0;0;0;0;351830,235399999660000;5633360,485600000200000;6,895855326000060;50,832968915000038;0
95299;5200919602800786775;5;3;62;12;2020;9;14;7;2;5;3;0;1;1;0;0;0;0;351796,867999999780000;5631110,133999999600000;6,896291156000075;50,812737127000048;0
95300;5200919602500885834;5;3;62;24;2020;9;15;7;3;5;3;0;1;1;0;0;0;0;344059,817300000230000;5645254,623800000200000;6,780519351000066;50,937807729000042;0
95311;5200921518210537664;5;1;70;28;2020;9;7;2;3;5;3;0;1;1;0;0;0;0;327746,581000000240000;5701327,505999999100000;6,521665819000020;51,436918558000059;0
95314;5200919600330536208;5;3;82;48;2020;9;14;7;3;5;3;0;1;1;0;0;0;0;354947,235700000080000;5611589,243599999700000;6,948656757000038;50,638097779000077;0
95319;5200919516710805206;5;1;58;8;2020;9;16;7;3;0;1;0;1;0;0;0;0;0;361413,952999999750000;5672449,612999999900000;7,016933647000030;51,186642207000034;0
95320;5200919516700286746;5;1;58;8;2020;9;12;7;3;5;2;0;1;1;0;0;0;0;359546,345900000070000;5672501,608899999400000;6,990206714000067;51,186653612000043;0
95322;5200919515210076795;5;1;54;20;2020;9;9;7;3;4;6;0;1;0;0;0;0;0;320977,150600000280000;5709011,641499999900000;6,420480974000043;51,503844160000028;0
95323;5200919515111147325;5;1;54;8;2020;9;14;7;3;5;3;0;1;1;0;0;0;0;310625,126500000250000;5748010,997199999200000;6,250351708000039;51,850730918000068;0
95325;5200921500200825200;5;1;11;0;2020;9;15;2;3;5;3;0;1;0;0;0;0;1;344467,967000000180000;5680334,087700000000000;6,771214404000034;51,253127595000080;0
95331;5200919513310880787;5;1;62;8;2020;9;15;7;3;0;7;0;1;0;0;0;0;0;330686,821000000460000;5654901,035000000100000;6,585863355000072;51,020705536000037;0
95335;5200921500200471950;5;1;11;0;2020;9;17;2;3;5;3;0;1;1;0;0;0;0;342800,348000000230000;5688011,093000000300000;6,743958063000036;51,321648918000051;0
95338;5200919505100179007;5;1;14;0;2020;9;12;7;2;0;7;0;1;0;0;0;0;0;334108,833100000400000;5688257,163799999300000;6,619220334000033;51,321391653000035;0
95339;5200921500200001791;5;1;11;0;2020;9;13;2;3;0;2;0;1;1;0;0;0;0;350235,817099999640000;5678406,437100000700000;6,854611131000070;51,237350099000082;0
95344;5200919502243060588;5;1;13;0;2020;9;14;7;2;5;2;0;1;1;0;0;0;0;366444,162600000390000;5700298,354699999100000;7,078438707000032;51,438115874000061;0
95348;5200919501317896200;5;1;12;0;2020;9;17;7;3;4;2;0;1;1;0;0;0;0;345192,678700000050000;5698224,799000000600000;6,773815813000056;51,414076674000057;0
95357;5200919410110725847;5;7;70;24;2020;9;21;7;3;0;1;2;1;0;0;0;0;0;491195,135999999940000;5793884,393999999400000;8,870892608000077;52,295240653000064;0
95359;5200919407140576200;5;7;62;8;2020;9;13;7;3;1;1;0;1;1;0;0;0;0;525817,690799999980000;5723737,926799999500000;9,373286718000031;51,664031906000048;0
95360;5200919405236887038;5;7;54;36;2020;9;19;7;3;5;3;1;1;1;0;0;0;0;475846,069000000130000;5750792,651000000500000;8,648884926000051;51,907358156000043;0
95361;5200919405232587038;5;7;54;32;2020;9;18;7;3;5;2;0;1;1;0;0;0;0;457827,936400000010000;5733823,690700000200000;8,389043786000059;51,753722501000027;0
95364;5200921406120282094;5;7;58;16;2020;9;17;2;3;2;6;0;1;1;0;0;0;0;475765,737300000150000;5778061,864000000100000;8,645785308000029;52,152525114000071;0
95365;5200919404301954717;5;7;66;24;2020;9;16;7;2;8;1;0;1;0;0;0;0;0;500585,441899999980000;5763798,337500000400000;9,008532574000071;52,024815807000039;0
95366;5200919404301590592;5;7;66;8;2020;9;14;7;3;5;3;0;1;0;0;1;0;0;482975,547700000000000;5771750,676999999200000;8,751480418000028;52,096052604000079;0
95370;5200919317140566582;5;9;78;28;2020;9;16;7;3;3;1;0;1;0;0;0;0;1;399981,196200000120000;5698927,885199999400000;7,561155612000050;51,432711772000062;0
95372;5200919317120618785;5;9;78;16;2020;9;14;7;3;1;5;0;1;1;0;0;0;0;403972,881099999880000;5706572,202299999100000;7,616483634000076;51,502118366000047;0
95373;5200921405228538696;5;7;54;28;2020;9;15;2;3;5;3;0;1;1;0;0;0;0;451025,117600000460000;5744538,363800000400000;8,288983646000077;51,849500014000057;0
95374;5200919317110678006;5;9;78;36;2020;9;10;7;3;5;3;0;1;1;0;0;0;0;405719,216300000440000;5711594,127499999500000;7,640292286000033;51,547555266000074;0
95377;5200919315110478530;5;9;70;40;2020;9;17;7;2;3;2;0;1;1;0;0;0;0;430419,844499999660000;5640115,709000000700000;8,010335567000027;50,908495171000027;0
95381;5200921405148387099;5;7;54;48;2020;9;10;2;3;0;7;0;1;1;0;0;0;0;441349,261300000360000;5766145,747300000900000;8,144838608000043;52,042818527000065;0
95386;5200919310230280364;5;9;54;12;2020;9;14;7;2;0;1;0;1;0;0;0;0;0;384437,272199999540000;5685628,799200000200000;7,341963139000029;51,310220507000054;0
95387;5200919310210785267;5;9;54;24;2020;9;15;7;3;3;6;0;1;1;0;0;0;0;379866,496500000360000;5684742,759199999300000;7,276713518000065;51,301310254000043;0
95389;5200919310210065148;5;9;54;24;2020;9;14;7;2;1;5;0;1;1;0;0;0;0;380876,992800000120000;5683947,384199999300000;7,291467365000074;51,294373755000038;0
95391;5200919310110075700;5;9;54;16;2020;9;11;7;2;5;2;0;1;1;0;0;0;0;375764,415300000460000;5689146,164699999600000;7,216365466000070;51,340006035000044;0
95393;5200919303100752429;5;9;15;0;2020;9;13;7;3;0;1;0;1;0;0;0;0;0;417782,406700000170000;5727010,383199999100000;7,810605565000060;51,688028194000026;0
95397;5200919301502846208;5;9;13;0;2020;9;15;7;3;3;6;0;1;1;0;0;0;0;392997,256000000050000;5703581,262000000100000;7,459316590000071;51,473262962000035;0
95401;5200919301201852203;5;9;13;0;2020;9;16;7;2;2;6;0;1;1;0;0;0;0;394278,328200000340000;5709331,955399999400000;7,476031774000035;51,525194193000061;0
95407;5200921404302690692;5;7;66;8;2020;9;8;2;3;3;2;0;1;1;0;0;0;0;482017,347400000320000;5770413,470300000200000;8,737563497000053;52,083999831000028;0
95413;5200921400200674633;5;7;11;0;2020;9;8;2;2;5;2;0;1;1;0;0;0;0;474337,181800000370000;5759708,567700000500000;8,626285712000026;51,987452337000036;0
95416;5200918709700069191;5;5;66;28;2020;9;13;6;3;9;1;0;1;1;0;0;0;0;413074,888799999840000;5792497,983300000400000;7,725927340000055;52,275973423000039;0
95419;5200918709300387315;5;5;66;84;2020;9;12;6;2;5;3;0;1;1;0;0;0;0;385872,478400000370000;5778336,220499999800000;7,332153837000021;52,143730623000067;0
